pid,still_employed,state,IP.Qualification,apply.time,first.accept.time,date.diff,first.shift,fifth.shift,day.diff.first_fifth,termination_date,IP.Application.Source,Prior.Work.History..years.,Prior.Work.History..distinct.jobs.
34707,Yes,PA,CNA,6/6/18,7/12/18,36,8/30/18,9/6/18,7,,Unknown,7,1
34711,Yes,RI,CNA,6/6/18,7/31/18,55,8/2/18,8/12/18,10,,Unknown,2,1
34803,Yes,PA,CNA,6/7/18,6/27/18,20,7/3/18,7/11/18,8,,Unknown,6,1
34808,Yes,PA,LPN,6/7/18,3/18/20,650,3/31/20,4/25/20,25,,Unknown,5,1
34822,Yes,RI,CNA,6/7/18,7/2/18,25,7/3/18,7/8/18,5,,Unknown,7,1
34831,Yes,MA,CNA,6/7/18,11/7/20,884,11/13/20,12/3/20,20,2/13/20,Unknown,2,1
34837,Yes,MA,LPN,6/7/18,12/13/19,554,12/19/19,12/26/19,7,,Unknown,3,1
34843,Yes,MA,CNA,6/7/18,9/12/19,462,9/14/19,5/24/20,253,,Unknown,9,1
34887,Yes,OH,CNA,6/7/18,12/16/19,557,12/18/19,12/22/19,4,,Unknown,2,1
34892,Yes,RI,CNA,6/7/18,11/3/18,149,11/30/18,12/15/18,15,,Unknown,3,1
34962,Yes,PA,RN,6/8/18,6/14/18,6,6/19/18,6/28/18,9,,Unknown,1,2
34975,Yes,PA,CNA,6/8/18,7/10/18,32,7/16/18,7/22/18,6,,Unknown,3,1
35014,Yes,PA,LPN,6/9/18,8/9/18,61,8/25/18,10/14/18,50,,Unknown,2,1
35045,Yes,RI,CNA,6/9/18,11/3/18,147,11/5/18,11/23/18,18,12/1/20,Unknown,1,1
35060,Yes,MA,RN,6/9/18,12/28/19,567,1/6/20,1/21/20,15,,Unknown,8,1
35144,Yes,PA,LPN,6/10/18,7/6/18,26,7/13/18,7/27/18,14,12/1/20,Unknown,2,1
35167,Yes,PA,LPN,6/11/18,7/2/18,21,7/17/18,7/26/18,9,,Unknown,2,1
35208,Yes,PA,CNA,6/11/18,10/5/18,116,10/8/18,11/8/18,31,,Unknown,0,1
35262,Yes,PA,CNA,6/11/18,6/23/18,12,7/7/18,7/26/18,19,12/1/20,Unknown,4,2
35282,Yes,PA,CNA,6/12/18,9/5/18,85,9/12/18,4/24/19,224,2/13/20,Unknown,1,1
35319,Yes,MA,RN,6/12/18,11/15/18,156,11/18/18,12/9/18,21,,Unknown,0,1
35341,Yes,MA,RN,6/12/18,9/9/19,454,9/19/19,9/29/19,10,12/1/20,Unknown,4,1
35353,Yes,OH,CNA,6/12/18,12/12/19,548,12/15/19,5/17/20,154,,Unknown,6,1
35377,Yes,PA,CNA,6/12/18,7/10/18,28,8/6/18,8/15/18,9,,Unknown,2,1
35446,Yes,DE,CNA,6/13/18,4/26/19,317,7/29/19,8/10/19,12,,Unknown,3,1
35480,Yes,OH,CNA,6/13/18,8/24/18,72,9/11/18,1/2/19,113,,Unknown,3,1
35493,Yes,RI,CNA,6/13/18,9/24/20,834,10/4/20,10/24/20,20,,Unknown,2,2
35579,Yes,MA,CNA,6/14/18,3/12/19,271,9/27/20,10/6/20,9,,Unknown,,0
35629,Yes,MA,CNA,6/14/18,4/7/20,663,4/13/20,4/27/20,14,,Unknown,3,2
35657,Yes,MA,CNA,6/15/18,11/20/18,158,11/24/18,12/29/18,35,,Unknown,0,1
35685,Yes,PA,RN,6/15/18,7/7/18,22,7/11/18,7/13/18,2,2/13/20,Unknown,10,3
35688,Yes,PA,CNA,6/15/18,8/23/18,69,8/31/18,9/22/18,22,,Unknown,6,1
35692,Yes,MA,CNA,6/15/18,9/6/18,83,9/8/18,9/22/18,14,,Unknown,10,1
35723,Yes,OH,CNA,6/15/18,6/27/19,377,6/28/19,7/7/19,9,,Unknown,3,1
35753,Yes,MA,CNA,6/16/18,8/4/19,414,9/24/19,10/27/19,33,,Unknown,2,1
35765,Yes,OH,CNA,6/16/18,11/23/19,525,11/23/19,12/25/19,32,,Unknown,0,1
35816,Yes,RI,LPN,6/17/18,7/13/18,26,7/16/18,8/19/18,34,,Unknown,4,1
35821,Yes,MA,CNA,6/17/18,6/21/18,4,6/25/18,7/27/18,32,,Unknown,3,1
35862,Yes,PA,CNA,6/17/18,7/16/18,29,7/21/18,10/14/18,85,2/13/20,Unknown,1,1
35869,Yes,PA,RN,6/17/18,8/3/20,778,8/15/20,8/22/20,7,,Unknown,34,1
35873,Yes,MA,CNA,6/17/18,11/2/19,503,11/2/19,1/19/20,78,,Unknown,6,1
35878,Yes,PA,CNA,6/17/18,7/11/18,24,7/13/18,7/17/18,4,2/13/20,Unknown,1,1
35880,Yes,PA,RN,6/17/18,6/19/18,2,6/20/18,6/27/18,7,,Unknown,2,1
36004,Yes,MA,RN,6/18/18,6/26/18,8,6/30/18,7/9/18,9,,Unknown,3,1
36039,Yes,RI,RN,6/18/18,7/31/18,43,9/28/18,10/14/18,16,,Unknown,7,1
36051,Yes,RI,RN,6/19/18,7/11/18,22,8/25/18,9/28/18,34,,Unknown,6,1
36065,Yes,MA,CNA,6/19/18,11/11/18,145,11/25/18,4/4/20,496,2/13/20,Unknown,2,1
36093,Yes,OH,CNA,6/19/18,12/12/18,176,12/24/18,2/9/19,47,,Unknown,1,1
36262,Yes,NJ,LPN,6/20/18,2/17/19,242,2/27/19,4/11/20,409,,Unknown,9,1
36324,Yes,MA,CNA,6/21/18,8/29/18,69,2/17/19,2/24/19,7,,Unknown,5,1
36377,Yes,RI,CNA,6/21/18,1/16/19,209,1/18/19,2/2/19,15,2/13/20,Unknown,3,3
36383,Yes,MA,CNA,6/21/18,1/16/20,574,10/6/20,10/13/20,7,,Unknown,3,1
36414,Yes,PA,CNA,6/21/18,11/12/18,144,11/23/18,5/24/19,182,,Unknown,5,1
36445,Yes,PA,CNA,6/22/18,9/11/20,812,9/22/20,10/26/20,34,,Unknown,0,1
36472,Yes,RI,CNA,6/22/18,4/27/20,675,4/29/20,6/8/20,40,,Unknown,5,1
36476,Yes,PA,CNA,6/22/18,5/16/19,328,5/28/19,3/6/20,283,2/13/20,Unknown,9,1
36539,Yes,MA,CNA,6/22/18,10/29/20,860,11/4/20,11/25/20,21,,Unknown,3,1
36559,Yes,PA,CNA,6/23/18,9/5/18,74,9/8/18,9/15/18,7,,Unknown,3,1
36622,Yes,PA,CNA,6/23/18,3/22/19,272,3/25/19,4/1/19,7,,Unknown,8,1
36628,Yes,DE,LPN,6/23/18,5/16/19,327,5/24/19,7/28/19,65,,Unknown,8,2
36651,Yes,OH,LPN,6/24/18,5/18/20,694,6/10/20,6/24/20,14,,Unknown,5,1
36662,Yes,PA,LPN,6/24/18,8/29/19,431,4/25/20,6/4/20,40,,Unknown,2,1
36700,Yes,PA,LPN,6/24/18,6/11/19,352,6/21/19,6/30/19,9,,Unknown,5,1
36709,Yes,PA,LPN,6/24/18,8/31/18,68,8/31/18,1/4/19,126,,Unknown,6,2
36753,Yes,RI,CNA,6/25/18,8/27/18,63,1/14/19,6/24/19,161,,Unknown,4,2
36766,Yes,PA,CNA,6/25/18,1/4/19,193,1/8/19,1/18/19,10,12/1/20,Unknown,0,1
36774,Yes,PA,CNA,6/25/18,7/9/18,14,9/10/18,2/6/19,149,2/13/20,Unknown,6,2
36806,Yes,PA,CNA,6/25/18,3/15/19,263,4/6/19,11/10/19,218,,Unknown,5,1
36845,Yes,RI,CNA,6/25/18,10/24/18,121,11/14/18,3/8/19,114,,Unknown,1,1
36857,Yes,RI,CNA,6/25/18,9/4/18,71,3/17/19,9/21/19,188,,Unknown,1,1
36879,Yes,MA,LPN,6/25/18,7/2/18,7,7/13/18,7/23/18,10,12/1/20,Unknown,7,1
36881,Yes,RI,CNA,6/25/18,7/19/20,755,7/24/20,9/5/20,43,,Unknown,10,4
36886,Yes,OH,CNA,6/25/18,7/27/18,32,8/22/18,12/23/18,123,,Unknown,0,1
36940,Yes,PA,CNA,6/26/18,7/16/18,20,7/30/18,8/15/18,16,,Unknown,2,1
36941,Yes,MA,LPN,6/26/18,7/10/19,379,7/11/19,7/14/19,3,,Unknown,2,1
36969,Yes,MA,RN,6/26/18,7/6/18,10,7/11/18,7/28/18,17,,Unknown,1,1
36976,Yes,OH,LPN,6/26/18,11/14/19,506,11/15/19,11/27/19,12,,Unknown,2,1
36990,Yes,PA,LPN,6/26/18,10/31/19,492,11/16/19,11/8/20,358,,Unknown,7,1
37002,Yes,RI,CNA,6/26/18,1/21/19,209,1/27/19,3/10/19,42,12/1/20,Unknown,1,1
37006,Yes,MA,CNA,6/26/18,6/29/18,3,7/1/18,7/20/18,19,,Unknown,0,1
37051,Yes,MA,CNA,6/26/18,8/25/18,60,8/28/18,2/22/19,178,,Unknown,6,1
37143,Yes,PA,CNA,6/27/18,7/27/18,30,9/1/18,12/19/19,474,,Unknown,10,1
37215,Yes,PA,CNA,6/27/18,12/5/18,161,12/9/18,1/11/19,33,12/1/20,Unknown,3,1
37234,Yes,DE,LPN,6/28/18,3/13/19,258,3/19/19,5/9/19,51,,Unknown,4,1
37252,Yes,MA,CNA,6/28/18,7/6/18,8,8/4/18,9/23/18,50,,Unknown,3,1
37289,Yes,MA,CNA,6/28/18,9/16/19,445,10/19/19,11/23/19,35,12/1/20,Unknown,5,2
37311,Yes,RI,RN,6/28/18,7/2/18,4,7/15/18,2/15/19,215,,Unknown,26,2
37396,Yes,PA,CNA,6/29/18,8/14/19,411,8/18/19,8/30/19,12,,Unknown,2,1
37433,Yes,MA,CNA,6/29/18,11/1/18,125,11/4/18,12/20/18,46,,Unknown,2,1
37440,Yes,MA,CNA,6/29/18,7/17/18,18,7/21/18,10/7/18,78,12/1/20,Unknown,5,1
37444,Yes,RI,CNA,6/29/18,8/24/18,56,8/30/18,10/14/18,45,,Unknown,2,1
37486,Yes,RI,CNA,6/30/18,7/14/20,745,7/16/20,7/27/20,11,,Unknown,6,1
37495,Yes,PA,LPN,6/30/18,4/17/19,291,4/22/19,4/11/20,355,,Unknown,5,1
37506,Yes,PA,RN,6/30/18,10/20/20,843,10/25/20,11/6/20,12,,Unknown,0,1
37507,Yes,RI,CNA,6/30/18,8/3/18,34,8/5/18,8/12/18,7,,Unknown,8,1
37542,Yes,PA,CNA,7/1/18,10/3/19,459,10/12/19,10/16/19,4,12/1/20,Unknown,2,2
37546,Yes,NC,CNA,7/1/18,5/17/19,320,5/28/19,6/16/19,19,,Unknown,1,2
37610,Yes,PA,LPN,7/2/18,8/13/19,407,8/19/19,10/29/19,71,12/1/20,Unknown,9,2
37716,Yes,PA,CNA,7/2/18,8/5/19,399,8/17/19,9/20/19,34,,Unknown,10,1
37795,Yes,RI,LPN,7/3/18,10/3/19,457,10/7/19,11/6/19,30,,Unknown,7,1
37798,Yes,RI,CNA,7/3/18,9/18/18,77,9/30/18,10/7/18,7,,Unknown,2,1
37837,Yes,PA,CNA,7/3/18,7/4/19,366,7/15/19,5/13/20,303,,Unknown,1,1
37880,Yes,MA,LPN,7/4/18,6/13/19,344,6/18/19,7/2/19,14,,Unknown,1,1
37928,Yes,OH,CNA,7/4/18,8/24/18,51,4/5/19,5/19/19,44,12/1/20,Unknown,1,1
37951,Yes,MA,LPN,7/5/18,7/23/18,18,7/29/18,8/12/18,14,,Unknown,2,1
37980,Yes,PA,RN,7/5/18,8/7/18,33,2/18/19,6/1/19,103,,Unknown,5,1
37994,Yes,PA,LPN,7/5/18,4/20/20,655,5/4/20,5/14/20,10,,Unknown,,0
38032,Yes,PA,LPN,7/5/18,7/22/18,17,7/29/18,10/23/18,86,,Unknown,2,1
38040,Yes,PA,CNA,7/5/18,7/30/18,25,8/2/18,8/17/18,15,9/29/20,Unknown,4,1
38077,Yes,OH,CNA,7/6/18,10/29/18,115,6/17/19,6/27/19,10,9/10/20,Unknown,2,1
38084,Yes,PA,CNA,7/6/18,12/4/18,151,1/26/19,2/10/19,15,12/1/20,Unknown,3,1
38092,Yes,MA,CNA,7/6/18,8/20/18,45,8/22/18,7/26/19,338,12/1/20,Unknown,2,1
38133,Yes,PA,CNA,7/6/18,10/21/19,472,10/25/19,12/2/19,38,2/10/20,Unknown,12,1
38174,Yes,PA,LPN,7/7/18,6/21/19,349,8/12/19,11/15/19,95,,Unknown,5,1
38194,Yes,PA,CNA,7/7/18,7/10/18,3,7/15/18,8/12/18,28,,Unknown,8,1
38204,Yes,RI,CNA,7/7/18,8/2/18,26,8/5/18,9/11/18,37,,Unknown,2,1
38236,Yes,RI,CNA,7/7/18,7/20/18,13,7/21/18,8/5/18,15,12/1/20,Unknown,1,1
38297,Yes,OH,CNA,7/8/18,8/22/18,45,8/26/18,8/31/18,5,,Unknown,1,1
38305,Yes,PA,CNA,7/8/18,8/21/18,44,8/25/18,9/2/18,8,2/13/20,Unknown,4,1
38332,Yes,PA,RN,7/9/18,7/3/20,725,8/17/20,10/27/20,71,,Unknown,2,1
38385,Yes,RI,CNA,7/9/18,7/13/18,4,7/14/18,7/20/18,6,,Unknown,2,1
38420,Yes,PA,CNA,7/9/18,9/9/18,62,9/9/18,9/17/18,8,2/13/20,Unknown,0,1
38477,Yes,RI,CNA,7/10/18,11/14/18,127,11/20/18,11/26/18,6,,Unknown,2,1
38537,Yes,MA,CNA,7/10/18,11/21/19,499,11/23/19,2/21/20,90,,Unknown,3,2
38588,Yes,RI,CNA,7/10/18,8/21/18,42,8/24/18,12/8/18,106,12/1/20,Unknown,0,1
38605,Yes,PA,CNA,7/11/18,11/26/19,503,12/1/19,12/29/19,28,,Unknown,2,1
38619,Yes,PA,LPN,7/11/18,1/10/19,183,1/12/19,1/19/19,7,,Unknown,0,1
38626,Yes,PA,CNA,7/11/18,2/17/19,221,4/5/19,5/4/19,29,,Unknown,5,1
38630,Yes,PA,CNA,7/11/18,7/18/18,7,7/21/18,9/1/18,42,,Unknown,2,1
38639,Yes,PA,RN,7/11/18,7/17/18,6,7/28/18,10/19/18,83,,Unknown,2,2
38692,Yes,PA,CNA,7/11/18,5/30/19,323,6/10/19,7/28/19,48,,Unknown,7,1
38738,Yes,PA,RN,7/12/18,8/8/18,27,8/15/18,9/4/18,20,,Unknown,4,1
38739,Yes,PA,LPN,7/12/18,3/22/19,253,4/10/19,4/30/19,20,,Unknown,1,1
38771,Yes,MA,CNA,7/12/18,1/28/19,200,3/9/19,3/23/19,14,,Unknown,3,1
38778,Yes,PA,LPN,7/12/18,7/17/20,736,8/9/20,8/14/20,5,2/13/20,Unknown,0,1
38818,Yes,PA,LPN,7/12/18,10/31/19,476,11/19/19,12/18/19,29,,Unknown,1,1
38855,Yes,PA,LPN,7/12/18,9/21/18,71,9/22/18,2/11/20,507,,Unknown,3,2
38891,Yes,MA,RN,7/13/18,8/27/18,45,8/29/18,10/15/18,47,,Unknown,4,1
38909,Yes,OH,CNA,7/13/18,8/22/18,40,8/31/18,11/26/18,87,,Unknown,3,1
38927,Yes,PA,CNA,7/13/18,8/1/18,19,8/4/18,8/18/18,14,,Unknown,3,1
38935,Yes,PA,CNA,7/13/18,7/23/18,10,7/28/18,8/2/18,5,,Unknown,1,1
38945,Yes,MA,CNA,7/13/18,8/8/18,26,8/11/18,8/20/18,9,2/13/20,Unknown,3,3
38947,Yes,PA,RN,7/13/18,7/25/18,12,7/28/18,8/5/18,8,12/1/20,Unknown,2,1
38990,Yes,PA,CNA,7/14/18,7/23/18,9,7/26/18,8/5/18,10,,Unknown,2,2
39023,Yes,RI,CNA,7/14/18,11/16/18,125,11/18/18,12/16/18,28,,Unknown,3,1
39071,Yes,RI,RN,7/15/18,7/31/18,16,8/16/18,12/24/19,495,12/1/20,Unknown,1,1
39113,Yes,RI,RN,7/15/18,8/24/18,40,8/26/18,9/6/18,11,,Unknown,3,1
39142,Yes,PA,CNA,7/16/18,7/27/18,11,7/29/18,8/11/18,13,,Unknown,3,1
39215,Yes,OH,CNA,7/16/18,3/6/19,233,3/7/19,3/17/19,10,12/1/20,Unknown,5,2
39229,Yes,OH,CNA,7/16/18,2/21/20,585,3/4/20,3/18/20,14,,Unknown,1,1
39254,Yes,PA,RN,7/16/18,6/26/20,711,7/4/20,10/4/20,92,,Unknown,5,2
39290,Yes,OH,CNA,7/16/18,11/2/18,109,11/5/18,11/14/18,9,,Unknown,2,1
39328,Yes,OH,CNA,7/17/18,7/3/20,717,7/5/20,7/19/20,14,,Unknown,3,1
39335,Yes,OH,CNA,7/17/18,4/25/19,282,4/29/19,6/5/19,37,,Unknown,8,2
39346,Yes,MA,CNA,7/17/18,1/18/19,185,1/20/19,2/28/19,39,,Unknown,1,2
39408,Yes,MA,LPN,7/17/18,10/9/18,84,10/28/18,12/30/18,63,,Unknown,3,1
39447,Yes,RI,RN,7/17/18,7/30/18,13,8/2/18,8/11/18,9,12/1/20,Unknown,20,3
39462,Yes,OH,LPN,7/17/18,5/2/19,289,5/4/19,5/19/19,15,,Unknown,7,1
39490,Yes,PA,CNA,7/18/18,8/5/18,18,5/19/19,6/10/19,22,12/1/20,Unknown,1,1
39574,Yes,MA,CNA,7/18/18,8/22/19,400,8/24/19,8/31/19,7,,Unknown,1,1
39576,Yes,OH,CNA,7/18/18,10/29/18,103,10/31/18,12/25/18,55,2/13/20,Unknown,3,1
39702,Yes,OH,CNA,7/19/18,1/15/19,180,1/15/19,1/28/19,13,,Unknown,3,1
39756,Yes,OH,CNA,7/20/18,9/9/20,782,9/14/20,9/26/20,12,,Unknown,2,2
39816,Yes,OH,CNA,7/20/18,1/9/19,173,1/11/19,1/25/19,14,,Unknown,2,1
39820,Yes,RI,CNA,7/20/18,7/25/18,5,7/28/18,8/16/20,750,2/13/20,Unknown,8,1
39846,Yes,OH,LPN,7/20/18,6/5/20,686,6/9/20,6/23/20,14,,Unknown,1,1
39850,Yes,RI,CNA,7/20/18,9/24/19,431,9/24/19,2/26/20,155,,Unknown,6,1
39883,Yes,OH,CNA,7/21/18,11/20/18,122,12/4/18,1/6/19,33,2/13/20,Unknown,1,1
39970,Yes,PA,CNA,7/22/18,8/23/18,32,8/25/18,10/2/18,38,,Unknown,3,2
39977,Yes,PA,RN,7/22/18,6/13/19,326,6/23/19,7/6/19,13,12/1/20,Unknown,7,2
39984,Yes,PA,RN,7/22/18,12/17/18,148,12/24/18,12/9/19,350,,Unknown,2,1
40043,Yes,MA,LPN,7/23/18,10/7/19,441,10/9/19,10/17/19,8,,Unknown,3,1
40078,Yes,PA,CNA,7/23/18,12/18/19,513,12/22/19,1/1/20,10,,Unknown,2,1
40079,Yes,PA,CNA,7/23/18,8/3/18,11,10/1/18,10/5/18,4,2/13/20,Unknown,0,1
40119,Yes,PA,CNA,7/24/18,7/4/19,345,7/16/19,8/4/19,19,,Unknown,1,1
40129,Yes,PA,LPN,7/24/18,8/5/19,377,8/11/19,8/19/19,8,,Unknown,5,1
40131,Yes,DE,CNA,7/24/18,11/7/18,106,11/21/18,3/6/19,105,,Unknown,6,1
40220,Yes,PA,CNA,7/24/18,11/13/18,112,11/25/18,12/2/18,7,,Unknown,13,2
40228,Yes,MA,CNA,7/24/18,8/8/19,380,9/15/19,11/23/19,69,,Unknown,2,1
40251,Yes,OH,LPN,7/25/18,1/13/20,537,1/16/20,1/23/20,7,,Unknown,7,1
40263,Yes,MA,CNA,7/25/18,7/31/18,6,8/4/18,8/18/18,14,,Unknown,7,2
40280,Yes,PA,CNA,7/25/18,7/17/19,357,7/21/19,8/14/19,24,,Unknown,1,1
40359,Yes,OH,CNA,7/25/18,12/28/18,156,12/28/18,1/15/19,18,,Unknown,7,1
40377,Yes,CT,LPN,7/25/18,11/25/19,488,11/30/19,7/10/20,223,2/20/20,Unknown,11,2
40388,Yes,MA,CNA,7/25/18,9/4/18,41,9/8/18,9/18/18,10,,Unknown,2,1
40436,Yes,MA,RN,7/26/18,10/8/18,74,10/21/18,11/27/18,37,,Unknown,3,1
40460,Yes,OH,LPN,7/26/18,8/29/18,34,9/7/18,1/31/20,511,,Unknown,4,1
40588,Yes,RI,CNA,7/27/18,8/13/19,382,8/16/19,8/25/19,9,,Unknown,4,2
40589,Yes,MA,CNA,7/27/18,10/12/18,77,10/17/18,6/16/19,242,,Unknown,0,1
40604,Yes,OH,LPN,7/27/18,6/9/20,683,6/19/20,7/6/20,17,,Unknown,6,1
40672,Yes,MA,CNA,7/28/18,8/27/19,395,9/9/19,9/21/19,12,,Unknown,2,1
40709,Yes,RI,LPN,7/29/18,8/7/18,9,8/9/18,8/26/18,17,,Unknown,0,1
40737,Yes,RI,CNA,7/30/18,11/28/18,121,12/4/18,12/10/18,6,,Unknown,2,1
40754,Yes,NH,RN,7/30/18,4/17/19,261,5/4/19,5/18/19,14,,Unknown,3,1
40779,Yes,MA,CNA,7/30/18,8/24/18,25,9/1/18,10/28/18,57,,Unknown,3,2
40780,Yes,OH,CNA,7/30/18,4/4/19,248,4/6/19,4/13/19,7,,Unknown,5,1
40801,Yes,OH,CNA,7/30/18,1/30/19,184,2/1/19,3/11/19,38,,Unknown,2,1
40821,Yes,RI,LPN,7/30/18,9/12/19,409,9/14/19,10/12/19,28,,Unknown,2,1
40904,Yes,NJ,LPN,7/31/18,4/14/19,257,4/11/20,4/17/20,6,2/13/20,Unknown,7,1
40914,Yes,PA,CNA,7/31/18,8/27/18,27,9/3/18,9/21/18,18,2/13/20,Unknown,3,1
40944,Yes,OH,CNA,7/31/18,11/1/19,458,11/2/19,11/30/19,28,,Unknown,0,1
40957,Yes,PA,CNA,7/31/18,8/27/18,27,8/31/18,9/10/18,10,,Unknown,1,1
40970,Yes,PA,LPN,7/31/18,10/1/18,62,11/8/19,11/29/19,21,12/1/20,Unknown,0,1
41045,Yes,PA,CNA,8/1/18,8/21/18,20,8/23/18,8/27/18,4,12/1/20,Unknown,0,1
41049,Yes,MA,CNA,8/1/18,11/15/18,106,1/13/19,2/1/19,19,,Unknown,12,1
41061,Yes,MA,RN,8/1/18,9/6/18,36,9/8/18,12/14/18,97,,Unknown,1,1
41072,Yes,MA,CNA,8/1/18,8/23/18,22,8/27/18,9/15/18,19,,Unknown,10,1
41142,Yes,PA,CNA,8/2/18,8/23/19,386,9/13/19,9/18/19,5,,Unknown,1,1
41145,Yes,PA,CNA,8/2/18,8/29/18,27,8/31/18,9/4/18,4,,Unknown,2,1
41164,Yes,OH,CNA,8/2/18,6/18/19,320,7/1/19,7/7/19,6,,Unknown,5,1
41169,Yes,MA,LPN,8/2/18,8/26/18,24,9/29/18,1/16/20,474,,Unknown,2,1
41177,Yes,PA,CNA,8/2/18,11/9/18,99,11/25/18,12/29/19,399,,Unknown,6,1
41306,Yes,CT,LPN,8/3/18,8/30/18,27,9/5/18,9/14/18,9,2/13/20,Unknown,2,2
41349,Yes,RI,LPN,8/3/18,8/24/18,21,9/2/18,6/22/19,293,,Unknown,9,1
41400,Yes,MA,RN,8/3/18,6/24/20,691,7/5/20,7/22/20,17,2/13/20,Unknown,4,3
41442,Yes,OH,LPN,8/4/18,1/29/20,543,2/1/20,3/8/20,36,,Unknown,1,2
41453,Yes,PA,LPN,8/4/18,8/17/18,13,8/28/18,10/27/18,60,,Unknown,7,1
41493,Yes,PA,CNA,8/5/18,10/30/20,817,11/22/20,11/28/20,6,,Unknown,3,2
41507,Yes,OH,RN,8/5/18,8/14/19,374,8/24/19,10/13/19,50,,Unknown,3,1
41563,Yes,PA,CNA,8/5/18,5/29/20,663,7/14/20,7/31/20,17,,Unknown,2,1
41596,Yes,PA,CNA,8/6/18,3/8/19,214,3/8/19,3/24/19,16,,Unknown,1,1
41758,Yes,PA,CNA,8/7/18,8/27/18,20,8/31/18,9/14/18,14,,Unknown,2,1
41823,Yes,PA,CNA,8/7/18,1/24/19,170,1/28/19,2/3/19,6,,Unknown,11,1
41839,Yes,MA,CNA,8/7/18,11/7/18,92,12/1/18,6/1/19,182,12/1/20,Unknown,2,1
41843,Yes,OH,CNA,8/7/18,7/5/19,332,7/12/19,7/29/19,17,,Unknown,4,1
41870,Yes,OH,CNA,8/8/18,10/24/19,442,10/28/19,12/3/19,36,,Unknown,1,1
41943,Yes,PA,LPN,8/8/18,12/13/18,127,3/17/19,3/24/19,7,,Unknown,4,1
41974,Yes,MA,CNA,8/8/18,8/14/18,6,12/22/19,12/30/19,8,,Unknown,4,1
41987,Yes,OH,CNA,8/9/18,5/7/19,271,5/7/19,5/11/19,4,,Unknown,10,1
42016,Yes,OH,CNA,8/9/18,8/17/20,739,9/5/20,10/27/20,52,,Unknown,3,2
42018,Yes,PA,CNA,8/9/18,1/8/19,152,1/22/19,2/8/19,17,,Unknown,2,1
42025,Yes,MA,CNA,8/9/18,12/19/19,497,12/22/19,7/1/20,192,,Unknown,3,1
42042,Yes,MA,CNA,8/9/18,4/17/19,251,4/21/19,12/2/19,225,12/1/20,Unknown,1,1
42069,Yes,MA,RN,8/9/18,7/27/20,718,8/1/20,8/22/20,21,,Unknown,2,1
42073,Yes,PA,CNA,8/9/18,9/1/18,23,12/13/19,7/8/20,208,,Unknown,6,1
42093,Yes,PA,RN,8/9/18,8/23/19,379,8/30/19,9/12/19,13,,Unknown,13,2
42119,Yes,OH,RN,8/10/18,1/28/20,536,2/1/20,4/27/20,86,,Unknown,5,4
42160,Yes,PA,LPN,8/10/18,10/29/20,811,11/5/20,11/16/20,11,,Unknown,4,1
42227,Yes,OH,CNA,8/11/18,11/19/19,465,11/20/19,12/14/19,24,,Unknown,2,3
42246,Yes,PA,CNA,8/11/18,9/27/18,47,11/5/19,12/2/19,27,,Unknown,1,1
42249,Yes,PA,LPN,8/11/18,8/24/18,13,9/2/18,3/9/19,188,,Unknown,9,1
42257,Yes,MA,CNA,8/11/18,10/30/18,80,11/3/18,1/22/19,80,,Unknown,3,1
42283,Yes,MA,CNA,8/12/18,8/17/18,5,8/19/18,9/28/18,40,2/13/20,Unknown,4,1
42294,Yes,PA,CNA,8/12/18,9/17/18,36,9/21/18,10/15/18,24,,Unknown,9,3
42313,Yes,RI,CNA,8/12/18,9/11/18,30,9/25/18,12/25/18,91,,Unknown,3,1
42316,Yes,OH,CNA,8/12/18,8/11/19,364,8/30/19,11/13/19,75,,Unknown,4,1
42323,Yes,OH,CNA,8/12/18,4/12/19,243,4/14/19,7/7/19,84,,Unknown,1,1
42344,Yes,RI,CNA,8/13/18,8/19/18,6,8/20/18,9/2/18,13,12/1/20,Unknown,3,1
42349,Yes,PA,CNA,8/13/18,10/9/18,57,10/14/18,6/9/19,238,,Unknown,3,1
42374,Yes,OH,CNA,8/13/18,1/16/20,521,1/17/20,10/2/20,259,,Unknown,2,1
42387,Yes,DE,LPN,8/13/18,8/25/18,12,9/1/18,11/10/19,435,,Unknown,3,1
42468,Yes,OH,LPN,8/14/18,7/30/20,716,7/31/20,9/4/20,35,,Unknown,2,1
42601,Yes,OH,CNA,8/15/18,7/28/20,713,7/28/20,8/7/20,10,,Unknown,0,1
42705,Yes,PA,LPN,8/16/18,3/28/19,224,4/2/19,7/12/19,101,,Unknown,6,3
42737,Yes,OH,CNA,8/16/18,7/20/20,704,7/25/20,8/21/20,27,,Unknown,1,1
42744,Yes,PA,LPN,8/16/18,8/24/18,8,2/14/19,2/22/19,8,,Unknown,1,1
42745,Yes,PA,CNA,8/16/18,11/14/18,90,11/14/18,11/28/18,14,,Unknown,3,1
42759,Yes,OH,CNA,8/16/18,6/22/20,676,6/22/20,10/5/20,105,,Unknown,11,1
42765,Yes,FL,RN,8/16/18,10/18/18,63,1/4/19,2/3/19,30,,Unknown,3,2
42795,Yes,DE,RN,8/16/18,5/16/19,273,5/23/19,9/8/19,108,,Unknown,1,1
42807,Yes,RI,LPN,8/17/18,9/11/18,25,9/16/18,11/2/18,47,,Unknown,3,1
42813,Yes,OH,CNA,8/17/18,12/3/18,108,12/27/18,2/3/19,38,,Unknown,2,1
